earnings,persons,kind,u18,ins,med_exp,div,assist,self_emp,unemp,spanish
0,1,3,0,1620,5000,0,0,2,2,1
128347,3,1,0,1947,1000,0,0,2,2,2
0,1,2,0,0,200,2000,0,2,2,2
50000,1,3,0,200,750,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
74000,4,3,0,600,0,0,0,2,2,1
150000,1,2,0,2400,500,30000,0,1,2,2
77000,2,3,0,1000,1500,200,0,2,2,2
29120,2,3,0,2856,9000,0,0,2,2,1
101000,1,3,0,200,200,10000,0,2,2,1
0,1,3,0,800,300,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
40000,2,1,0,4800,0,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,2
0,2,1,0,0,5000,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
100000,1,2,0,3600,2000,0,0,2,2,2
12000,1,2,0,0,200,0,0,1,2,2
3200,1,2,0,0,200,0,0,2,1,2
30000,1,2,0,0,100,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
1500,1,3,0,0,0,0,0,2,2,2
75053,1,2,0,10000,0,500,0,2,2,1
25000,1,3,0,2000,0,100,0,2,2,1
0,1,2,0,0,200,0,0,2,2,2
100000,2,3,1,6000,4000,3000,30000,2,2,2
0,1,2,0,0,1500,0,0,2,2,2
0,2,3,0,0,0,0,0,2,2,2
0,2,1,0,28,600,18100,0,2,2,2
0,1,2,0,0,3000,0,0,2,2,1
50000,2,1,0,150,2000,0,0,2,2,2
32000,1,2,0,3666,400,0,0,2,2,2
752,1,2,0,0,0,0,0,1,2,1
107000,4,1,1,600,400,30,0,2,2,2
224000,7,1,3,300,3700,2000,0,2,1,2
0,2,2,0,1620,7000,0,0,2,2,2
35000,1,2,0,0,270,100,0,2,2,1
23002,4,1,1,0,0,0,0,1,2,1
31000,1,2,0,0,0,0,0,2,2,1
0,1,3,0,228,839,0,0,2,2,2
45000,2,1,0,2400,0,0,0,2,2,1
0,1,3,0,228,839,0,0,2,2,1
0,2,1,0,228,3839,0,0,2,2,2
60000,3,3,0,600,900,0,0,2,2,2
0,3,1,0,0,200,0,0,2,2,2
7800,2,3,0,2880,8000,0,0,2,1,1
126000,4,1,0,0,0,0,0,2,1,1
19840,3,1,0,1800,5000,0,0,2,2,1
26900,2,3,0,0,300,0,0,2,2,1
130000,1,2,0,300,300,0,0,2,2,2
0,1,3,0,0,4,0,0,2,2,2
0,1,2,0,3600,300,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
0,4,1,0,2535,750,0,0,2,2,2
0,2,1,0,500,350,0,0,2,2,2
58000,1,2,0,0,300,200,0,2,2,1
77000,1,3,0,1500,750,0,0,2,2,2
35000,2,3,0,1200,50,0,0,2,2,2
135000,3,1,0,4500,2000,3000,0,2,2,2
24000,4,3,3,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
9600,1,3,0,0,0,0,0,2,2,2
17000,2,1,0,0,490,0,0,2,2,1
75000,1,3,0,1956,2968,0,0,2,2,1
0,1,2,0,204,500,0,0,2,2,2
0,1,3,0,0,500,0,0,2,2,2
0,2,1,0,0,6000,500,0,2,2,2
19000,5,3,2,0,360,0,0,2,1,1
19000,4,1,2,0,160,0,0,2,1,1
0,2,1,0,3600,0,0,0,2,2,1
50000,1,2,0,0,0,0,0,2,2,2
34000,1,2,0,0,0,0,0,2,2,2
26000,1,3,0,1200,6000,0,0,2,2,1
60000,2,1,0,0,0,0,0,2,2,1
0,6,1,2,0,5000,0,0,2,2,2
0,3,2,2,0,0,0,0,2,2,1
133000,3,1,1,2250,1500,0,0,2,1,2
20000,1,3,0,0,0,0,0,2,2,2
55000,2,3,0,0,0,0,0,2,2,1
0,1,3,0,0,0,0,0,2,1,1
0,3,1,0,775,2100,1200,0,2,2,2
141000,3,1,0,6000,2000,0,0,2,2,2
0,1,2,0,0,200,0,0,2,2,2
95000,4,1,2,2400,1400,0,0,2,2,1
50000,3,1,0,2250,1800,0,0,2,2,1
20000,4,1,2,7600,180,0,0,2,2,1
15000,2,2,1,3600,350,0,0,1,2,2
0,1,3,0,0,0,0,0,2,2,2
50000,2,1,0,3600,1000,0,0,2,2,1
150000,4,1,2,5200,6000,0,0,2,2,1
132500,3,1,1,7000,2780,0,0,2,2,2
0,1,3,0,3200,2500,0,0,2,2,2
15000,1,2,0,0,120,0,1200,2,2,2
0,1,2,0,0,0,0,0,2,2,1
72000,2,3,0,0,1000,0,0,2,2,1
0,2,1,0,1728,4550,2000,0,2,2,2
29000,1,2,0,0,0,0,0,2,2,2
0,1,3,0,0,905,0,0,2,2,1
0,2,1,0,0,200,0,0,2,2,2
36414,3,3,1,0,70,0,0,2,2,1
36500,2,1,0,1600,2000,0,0,1,2,2
130000,2,1,0,6200,3200,0,0,2,2,2
110000,2,1,0,200,760,0,0,2,2,1
47000,1,3,0,2400,400,0,0,2,2,2
11000,3,3,0,0,0,0,0,1,2,1
170000,4,1,2,7000,3500,1250,0,2,2,2
0,1,3,0,0,0,0,0,2,2,1
547002,3,1,0,1680,600,21,0,1,2,2
17000,2,1,0,34,3200,1500,0,2,1,1
55000,1,2,0,400,150,0,0,2,2,2
50000,1,2,0,1200,6000,0,0,2,2,1
37000,1,3,0,300,5000,0,0,2,2,2
75000,1,3,0,420,0,0,0,2,2,2
160,1,2,0,0,0,0,0,2,2,2
0,2,1,0,38,550,0,0,2,2,2
0,1,3,0,3040,2955,0,0,2,2,2
90000,5,1,3,600,1200,0,0,2,2,1
38000,2,3,1,1380,2015,1,0,2,2,1
138879,2,1,0,0,1000,5000,0,2,2,1
0,3,3,1,1560,0,0,0,2,2,1
80000,3,1,1,3300,1800,40000,0,2,2,2
0,1,2,0,300,800,0,0,2,2,2
55000,1,3,0,240,3000,0,0,2,1,2
50000,1,2,0,420,0,0,0,2,2,2
28654,4,1,2,7600,180,0,0,2,1,2
75000,1,3,0,3360,0,0,0,2,2,2
57000,3,1,1,600,500,0,0,2,2,2
0,1,3,0,1728,150,16,0,2,2,2
0,1,3,0,1728,150,0,0,2,2,2
31000,1,3,0,50,2000,0,0,2,2,2
85000,1,2,0,0,800,450,0,2,2,2
54000,4,1,1,600,1200,0,0,2,1,1
130000,3,1,1,7000,300,0,0,2,2,2
65000,1,2,0,1800,800,500,0,2,2,2
19000,1,2,0,0,0,0,0,2,1,2
4,1,2,0,500,0,0,0,2,1,2
5000,1,3,0,2600,1500,1100,0,2,2,1
60000,1,3,0,0,1100,0,0,2,2,2
0,1,3,0,0,4400,1500,0,2,2,2
17000,1,2,0,0,100,0,0,2,2,2
0,1,2,0,228,3500,0,0,2,2,2
0,1,2,0,0,400,0,0,2,2,2
40000,1,3,0,5000,100,10,0,2,2,1
100000,2,1,0,4436,2500,250,0,2,1,1
90000,2,1,0,120,0,0,0,2,2,1
0,1,3,0,3600,0,20000,0,2,2,2
209998,1,2,0,0,8000,15000,0,2,2,2
1000,1,3,0,0,800,0,0,2,2,1
118000,4,1,2,7000,600,1200,0,2,2,1
40000,2,3,0,5000,100,0,0,2,2,2
32000,1,2,0,0,0,0,0,2,2,2
10000,1,3,0,0,400,0,0,1,1,2
46500,4,1,2,0,0,2750,0,2,2,2
86000,2,3,0,6000,1320,0,0,2,2,1
0,2,1,0,1480,170,0,0,2,2,2
15000,1,3,0,240,250,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,1
3700,1,3,0,500,2100,0,0,2,1,1
45000,2,3,1,600,1500,0,0,2,2,2
34000,4,1,2,0,400,0,0,2,1,1
65000,1,2,0,6000,500,0,0,2,2,1
300000,2,1,0,4800,0,11000,0,2,2,1
32000,1,3,0,0,0,0,0,2,2,2
12000,1,3,0,0,0,10,0,2,2,2
40000,3,2,1,120,375,0,0,2,2,2
17000,1,2,0,0,200,50,0,2,2,2
173002,4,1,2,6000,400,0,0,2,2,1
70000,1,3,0,2400,100,0,0,2,2,1
93000,1,3,0,1000,1000,0,0,2,2,2
0,1,2,0,500,100,5,0,2,2,2
160000,3,1,1,0,300,0,0,2,2,2
168000,2,1,0,8988,1000,55,0,1,2,2
503500,2,2,0,9500,4000,100,0,2,2,2
0,4,3,3,0,250,0,0,2,2,2
75000,3,3,0,60,300,0,0,2,2,1
15000,1,3,0,0,0,0,0,1,2,2
5000,1,2,0,900,1000,9300,500,1,1,2
78000,4,1,2,4200,500,0,0,2,2,1
36000,2,1,0,100,30,0,0,2,2,1
60000,3,1,0,2400,200,0,0,2,2,1
58000,4,1,2,100,200,0,0,2,2,2
0,1,3,0,1800,0,0,0,2,2,2
42787,1,3,0,1000,500,0,0,2,1,1
36480,1,2,0,3360,0,0,0,2,1,1
0,2,1,0,4180,450,0,0,2,2,2
158000,2,1,0,10000,290,0,0,2,2,2
0,2,1,0,8850,480,0,0,2,2,2
29500,1,2,0,0,0,0,0,2,1,2
0,3,3,1,0,0,0,1200,2,2,2
0,2,3,1,0,0,0,0,2,2,2
20000,1,2,0,0,0,0,0,2,2,2
110000,1,2,0,1200,200,100,0,2,2,2
95000,1,3,0,1200,200,100,0,2,2,2
78000,5,1,0,2600,450,6,0,2,1,2
50000,2,2,1,2000,70,0,0,2,2,1
100000,2,1,0,3600,180,0,0,2,2,1
90000,1,3,0,0,150,0,0,2,2,2
0,1,2,0,60,3000,0,0,2,2,2
0,1,3,0,7200,1000,500,0,2,2,2
37000,1,3,0,30,500,0,0,2,2,1
0,2,1,0,350,395,0,0,2,2,2
182000,4,1,2,1300,300,0,0,2,2,1
122500,5,1,2,4000,3000,0,0,2,1,1
111000,3,1,0,1300,100,0,0,2,2,2
85000,2,1,0,12000,2000,10,0,2,2,2
0,2,1,0,5000,300,0,0,2,2,1
245000,4,1,2,3100,400,0,0,2,2,1
187500,2,1,0,4940,1000,12000,0,2,2,2
0,2,1,0,150,3300,500,0,2,2,1
126000,8,3,2,0,0,0,0,2,2,2
82000,2,3,1,0,0,0,0,2,2,2
68000,1,2,0,0,0,0,0,2,2,2
50000,1,2,0,2800,1100,0,0,2,2,2
30000,1,2,0,2600,600,0,0,2,2,2
65000,1,3,0,720,40,0,0,2,2,1
18000,5,3,2,0,1200,0,0,2,2,1
0,1,2,0,0,500,0,0,2,2,2
37000,1,2,0,2600,600,0,0,2,2,2
100000,2,1,0,0,1000,0,0,2,2,2
160000,2,1,0,50,300,0,0,2,2,2
42000,1,2,0,200,0,0,0,2,2,2
85000,1,3,0,200,300,0,0,2,2,2
81550,1,3,0,0,500,0,0,2,2,2
0,2,3,0,3000,2100,20,0,2,2,1
0,1,2,0,0,0,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,1
95000,1,2,0,500,150,10,0,2,2,2
17000,1,2,0,0,800,0,0,2,2,1
0,1,3,0,700,200,51,0,2,2,2
55000,1,3,0,0,1000,0,0,2,2,1
16000,1,3,0,0,300,0,400,2,2,1
3000,2,3,1,0,320,0,0,2,1,1
45000,1,2,0,5000,100,0,0,2,2,2
73000,1,2,0,3312,250,0,0,2,2,2
77000,3,1,1,4200,100,0,0,2,2,2
0,2,1,0,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,1
39000,1,2,0,0,50,0,0,2,2,1
32000,2,3,1,0,0,0,0,2,2,2
30000,3,3,1,1920,3000,0,0,2,2,1
90000,2,1,0,4940,1000,0,0,2,2,2
120002,3,1,1,3452,2000,0,0,2,2,1
3000,1,3,0,0,0,0,0,2,2,1
0,2,1,0,7500,3600,0,0,2,2,2
4000,1,3,0,0,50,0,2000,2,2,1
10000,1,2,0,0,200,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,1
125000,2,2,0,2500,700,0,0,1,2,2
80000,2,2,1,2400,500,0,0,2,2,2
75000,1,3,0,1200,200,0,0,2,2,2
150000,2,1,0,2400,200,0,0,2,2,2
61000,6,1,1,268,3000,0,0,2,2,1
26000,2,2,1,0,750,0,0,2,2,1
65000,1,3,0,3000,3000,0,0,2,2,2
75000,1,3,0,360,100,0,0,2,2,2
75000,2,1,0,10000,0,0,0,2,1,1
55000,1,3,0,110,2000,0,0,2,2,1
93000,5,1,3,6000,1350,0,0,2,2,2
150000,3,1,1,3700,200,0,0,2,2,2
20500,1,3,0,0,100,0,0,2,2,1
7000,1,2,0,0,0,0,0,2,2,2
15000,1,2,0,0,100,0,0,1,2,2
0,1,3,0,0,200,0,0,2,2,2
45000,1,3,0,1200,500,0,0,2,2,1
75000,1,2,0,0,400,0,0,2,2,2
67000,1,2,0,1200,300,0,0,2,2,2
95000,4,1,2,3300,250,0,0,2,2,1
0,1,3,0,230,100,0,0,2,2,2
3300,2,3,1,0,275,0,0,2,1,1
45000,1,2,0,1480,0,0,0,2,2,2
55000,1,3,0,1200,100,0,0,2,2,2
12502,1,2,0,780,0,0,0,2,1,2
12500,1,3,0,0,0,0,0,2,1,2
0,1,3,0,0,0,0,0,2,2,2
95000,4,1,0,100,200,0,0,2,2,1
74464,3,1,1,8155,4000,0,0,2,1,1
135000,2,1,0,0,3000,0,0,2,2,1
32300,3,3,2,72,0,0,0,2,1,2
66000,3,1,0,1200,300,0,0,2,2,1
17000,5,3,3,700,1100,0,0,2,2,1
40000,1,2,0,700,300,0,0,1,2,1
50000,2,1,0,2400,3000,0,0,2,2,2
0,2,1,0,1900,0,0,0,2,2,1
60000,1,3,0,0,10,1500,0,2,2,1
30000,4,1,2,132,0,0,0,2,2,1
42000,1,2,0,700,300,0,0,2,2,1
10000,1,3,0,0,800,0,0,2,2,1
10000,1,3,0,0,100,0,0,2,2,2
150000,2,1,0,2000,121000,20010,0,2,2,1
30000,1,2,0,500,200,0,0,2,2,1
0,2,3,1,0,1000,0,0,2,2,1
0,1,3,0,0,0,0,0,2,2,1
0,1,3,0,0,0,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,1
12501,1,3,0,0,200,0,1000,1,2,1
4800,1,2,0,0,0,0,0,2,2,1
4800,1,2,0,0,0,0,0,2,2,1
75400,3,1,0,0,50,0,0,2,1,1
0,1,3,0,0,480,0,0,2,2,1
55000,2,1,0,350,400,0,0,2,2,1
27000,3,1,1,1920,1240,0,0,2,2,1
0,3,3,2,0,200,0,0,2,2,1
13000,1,2,0,0,0,0,0,2,2,1
3000,1,3,0,0,0,0,0,2,2,1
36800,4,1,1,2400,400,0,0,2,2,1
35000,1,2,0,2400,100,0,0,2,2,1
40000,2,1,0,48,740,0,0,2,2,1
23000,1,3,0,700,300,0,0,2,2,1
0,1,3,0,0,200,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,1
24000,1,2,0,48,960,0,0,2,2,1
38000,3,1,1,0,0,0,0,2,2,1
105000,2,1,0,400,5000,0,0,2,2,1
0,1,2,0,4800,200,843,0,2,2,1
65000,5,1,1,0,0,0,0,2,1,1
0,2,1,0,0,500,0,0,2,2,1
25000,5,1,2,0,0,0,0,2,2,1
0,1,3,0,0,100,0,0,2,2,1
130000,2,1,0,2000,2500,0,0,2,2,1
0,1,2,0,150,0,0,0,2,2,1
0,1,2,0,144,0,0,0,2,2,2
0,3,3,0,0,1460,0,0,2,1,1
0,2,1,0,0,500,0,0,2,2,1
13037,1,2,0,0,0,0,0,2,2,1
20000,1,2,0,0,0,0,0,2,2,1
20002,2,3,0,0,50,0,0,2,2,1
0,3,3,2,0,2500,0,0,2,2,1
14000,6,1,3,0,1900,0,0,2,1,1
49000,3,1,1,2300,0,0,0,2,1,1
51000,2,1,0,0,200,0,0,2,1,1
35000,3,3,1,4800,300,0,0,2,2,1
270000,3,1,1,4800,800,0,0,2,2,1
0,3,1,1,0,0,0,0,2,2,1
0,2,1,0,6000,160,0,0,2,2,1
0,3,1,1,0,0,0,0,2,2,1
60000,1,3,0,0,1200,0,0,2,2,1
37000,3,1,1,2400,8000,0,0,2,2,1
70000,1,2,0,4800,200,0,0,2,2,2
30002,1,2,0,0,0,0,0,2,2,2
46200,1,2,0,0,0,0,0,2,1,1
45000,1,3,0,0,0,0,0,2,2,2
65000,1,2,0,1200,0,0,0,2,2,1
65000,1,3,0,1200,0,5,0,2,2,2
41000,3,3,2,0,0,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,1
34000,1,3,0,700,300,0,0,2,2,1
24000,5,3,2,0,0,0,0,2,1,2
24000,3,2,2,0,0,0,0,2,2,2
23000,1,3,0,0,0,0,0,2,2,1
65000,4,1,2,7115,400,1000,0,2,1,1
275240,5,1,1,900,200,0,0,1,1,1
20000,3,3,1,720,0,0,0,2,2,1
0,1,3,0,0,0,0,0,2,2,1
0,2,1,0,0,0,0,0,2,2,1
0,2,1,0,0,0,0,0,2,2,1
30000,3,3,2,100,200,0,0,2,2,1
2100,1,2,0,0,0,0,0,1,1,2
45000,1,3,0,200,0,0,0,2,1,1
25000,1,3,0,1200,0,0,0,2,2,1
20000,1,2,0,230,100,1200,0,1,2,2
0,1,3,0,230,100,0,0,2,2,1
47490,4,3,2,0,0,0,0,1,2,1
32490,3,3,2,0,0,0,0,1,2,1
24000,1,3,0,0,1700,0,150,2,1,1
24000,1,2,0,0,700,0,150,2,2,1
49000,1,3,0,1200,200,0,0,2,2,1
130000,5,1,1,9515,8100,0,0,2,2,1
95000,3,1,1,2400,8000,0,0,2,2,1
0,1,2,0,0,150,0,0,2,2,1
165000,2,1,0,0,1000,0,0,2,2,1
300000,2,1,0,0,3000,106632,0,2,2,1
47000,3,3,2,0,50,0,0,1,2,1
31000,1,3,0,1820,500,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,2
12502,1,2,0,0,0,0,0,2,1,1
100000,2,1,0,1200,1400,25,0,2,2,1
44000,1,3,0,2400,50,0,0,2,2,2
70000,3,1,1,1800,550,0,0,2,2,1
90000,2,1,0,6800,6200,100,0,2,2,1
21283,4,1,1,4200,1075,0,0,2,1,1
150000,4,1,2,4000,3000,30,0,2,2,1
400,2,3,0,1062,200,0,0,1,2,2
0,1,2,0,0,0,0,0,2,2,1
0,2,1,0,0,0,0,0,2,2,1
0,2,1,0,0,200,0,1060,2,2,1
18000,2,3,1,0,25,0,0,2,2,1
53360,3,2,1,0,500,0,0,2,2,1
195000,3,1,1,5000,1050,0,0,2,2,1
235000,2,2,0,1296,1100,0,0,2,2,1
119000,4,1,0,3120,1300,0,0,1,2,1
56000,4,1,0,0,680,0,0,2,2,1
8600,1,3,0,50,0,0,0,2,2,1
42000,2,3,0,2250,615,0,0,2,2,1
60000,1,3,0,250,2000,0,0,2,2,1
110000,3,1,0,1296,1400,0,0,2,2,1
55000,2,1,0,4200,200,0,0,2,2,1
8560,4,3,0,0,0,0,0,2,2,1
117000,2,1,0,1296,560,0,0,1,2,1
30500,3,2,2,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
175000,4,1,2,2400,1200,5000,0,2,2,2
48000,3,2,0,0,0,0,0,2,1,2
35000,1,3,0,0,500,0,0,2,1,2
138000,3,1,1,0,600,5,0,2,2,2
1200,2,3,1,0,9,0,0,2,1,2
200,2,1,0,0,2830,0,0,2,2,2
55000,3,2,2,500,235,700,0,2,2,2
27000,1,3,0,750,130,900,0,2,2,2
32000,3,3,2,100,0,0,0,2,2,2
30000,1,2,0,100,0,0,0,2,2,2
0,4,3,1,17,2600,0,0,2,2,2
0,2,1,0,17,2600,0,0,2,2,2
0,1,3,0,8000,2000,3000,0,2,2,2
210000,2,1,0,0,190,1040,0,2,2,2
29500,2,3,0,650,190,0,0,2,2,2
40000,3,2,2,1400,50,0,0,2,2,2
25000,1,3,0,0,0,0,0,2,2,2
19200,2,2,0,0,2500,0,0,2,1,2
107000,1,3,0,5400,2500,0,0,2,2,2
80000,4,1,2,5000,1100,0,0,2,2,2
0,1,3,0,90,3000,0,0,2,2,2
60000,2,3,1,4200,300,0,0,2,2,2
150000,5,1,2,4000,1000,0,0,2,2,2
98000,2,2,0,3500,800,0,0,2,1,2
0,1,2,0,0,120,0,0,2,2,2
3500,2,1,0,3400,1000,0,0,1,2,2
154300,3,1,1,1500,1350,0,0,2,2,2
1099999,1,2,0,1500,100,2000,0,2,2,2
99800,1,3,0,0,0,0,0,2,2,2
150000,3,1,1,3600,350,2596,0,2,2,2
120000,2,1,0,2400,200,0,0,2,2,2
40000,5,3,2,170,1515,0,0,2,2,2
0,2,1,0,0,240,420,0,2,2,2
125000,3,1,1,7600,550,35000,0,2,2,2
210002,1,2,0,300,250,0,0,2,2,2
0,2,3,1,0,150,0,0,2,2,2
0,1,2,0,0,50,0,0,2,2,2
2000,2,1,0,0,2000,2300,0,2,2,1
197000,4,1,1,0,700,500,0,2,2,2
180000,5,1,3,2400,350,0,0,2,2,2
160000,1,2,0,1500,100,20,0,2,2,2
70000,2,1,0,0,1300,10,0,2,2,1
0,2,2,1,0,0,0,500,2,2,1
4000,1,3,0,0,0,0,500,2,1,1
25000,1,3,0,0,0,0,0,2,2,1
16300,1,3,0,0,400,0,0,1,1,1
25000,1,2,0,2100,0,0,0,2,2,2
18000,1,3,0,720,0,0,0,2,2,1
125000,3,2,0,3300,150,0,0,2,2,1
87000,2,1,0,900,100,0,0,2,2,1
110000,1,3,0,1600,0,0,0,2,2,1
0,1,3,0,0,0,0,3000,2,2,1
0,1,3,0,0,800,0,0,2,2,1
30000,1,2,0,0,400,0,0,2,2,2
0,1,2,0,0,0,0,1,2,2,2
0,2,3,0,0,100,0,0,2,2,1
25000,8,1,3,2970,2000,0,0,2,1,1
0,4,3,3,0,0,0,0,2,1,1
140000,3,1,1,6000,200,50,0,2,1,1
220000,3,1,1,2400,200,0,0,2,2,2
14000,1,3,0,2200,0,0,0,2,2,1
35000,2,1,0,900,1600,0,0,2,2,1
0,2,1,0,17,2600,2500,0,2,2,2
8000,1,2,0,0,0,0,0,2,2,2
13000,1,2,0,0,0,0,0,2,2,2
28006,1,2,0,0,800,0,0,2,2,2
0,2,3,0,0,200,0,0,2,2,2
8000,1,3,0,0,50,0,0,1,2,1
35000,1,2,0,1200,100,0,0,2,2,2
60000,1,3,0,1500,5000,0,0,2,2,1
60000,3,3,2,2000,2000,0,0,2,2,2
0,1,2,0,0,2500,0,0,2,2,2
0,1,3,0,0,5300,0,0,2,2,2
0,2,1,0,0,700,0,0,2,2,2
75000,1,2,0,5400,300,0,0,1,2,2
0,2,1,0,2928,1200,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,2
0,3,1,0,9600,1400,0,0,2,2,2
0,1,3,0,3360,5000,0,0,2,2,2
33000,4,3,2,960,0,0,0,2,2,2
0,1,2,0,0,6000,0,0,2,2,2
0,1,3,0,0,5000,0,0,2,2,1
150000,2,1,0,2000,4000,0,0,2,2,2
59000,4,1,2,1800,270,0,0,2,1,1
57000,4,1,1,1440,3300,0,0,2,2,1
0,1,2,0,0,10,4000,0,2,2,2
0,1,3,0,900,250,50,0,2,2,2
80000,3,2,1,6000,500,0,0,2,2,1
0,1,3,0,0,300,0,0,2,2,1
53000,2,3,0,1200,100,0,0,2,2,2
0,1,2,0,0,300,0,0,2,2,1
0,2,1,0,0,2500,0,0,2,2,2
58000,6,1,4,0,0,0,0,2,2,2
0,2,1,0,480,5000,0,0,2,2,1
160000,6,2,3,8400,7500,0,0,2,2,2
90000,5,1,3,6500,5000,0,0,2,2,2
60000,5,1,3,4800,200,0,0,2,2,1
180000,1,2,0,1600,0,2000,0,2,2,2
0,1,3,0,150,0,6000,0,2,2,2
0,1,3,0,1608,300,5000,0,2,2,2
8000,1,2,0,0,0,0,0,1,2,2
0,1,2,0,0,6000,300,0,2,2,2
0,1,3,0,0,6000,0,0,2,2,2
85000,3,1,0,1992,0,0,0,2,2,2
190000,3,1,0,0,2700,0,0,2,2,1
50000,1,2,0,0,500,0,0,2,2,2
211000,4,1,2,12000,6600,0,0,2,2,1
0,3,1,1,0,1300,0,0,2,2,1
35000,4,3,3,0,0,0,0,2,2,1
4032,1,3,0,0,0,0,0,2,1,2
49000,2,1,0,3600,900,2111,0,2,2,2
0,2,1,0,0,0,10000,0,2,2,1
0,1,3,0,0,5300,10,0,2,2,2
0,1,3,0,0,5300,0,0,2,2,2
12000,2,1,0,0,0,0,0,2,2,2
70000,3,1,1,7200,160,0,0,2,1,2
0,1,3,0,1440,4000,0,0,2,2,2
0,2,1,0,40,1500,0,0,2,2,1
0,1,3,0,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
84000,5,1,3,0,0,0,0,2,2,2
35000,1,2,0,500,1000,0,0,2,2,2
0,2,3,1,0,0,0,0,2,1,2
200000,3,1,1,0,1100,0,0,2,2,1
0,1,3,0,0,2000,0,0,2,2,2
180000,4,2,1,500,1500,100,0,2,2,2
106565,2,1,0,0,1000,475,0,2,2,2
0,2,1,0,0,1500,0,0,2,2,2
19964,2,3,0,1920,3000,0,0,2,2,2
1900,1,3,0,50,0,0,0,2,2,2
60000,1,2,0,0,0,0,0,2,2,2
65000,3,3,2,14000,3800,0,0,2,2,2
35000,2,1,0,7200,60,0,0,2,2,1
0,2,1,0,0,0,0,0,2,2,1
120000,5,1,3,6000,6000,0,0,2,2,2
0,2,1,0,2400,2200,0,0,2,2,1
7000,5,1,2,0,0,0,0,2,2,1
101000,3,1,1,2900,1100,0,0,2,2,1
90000,3,3,0,0,0,0,0,2,2,1
100000,2,3,1,1900,500,800,0,2,2,1
91002,3,1,1,0,1200,0,0,2,2,1
250000,5,1,3,3000,350,4000,0,2,2,2
130000,1,3,0,1500,5000,0,0,2,2,1
58000,2,1,0,2640,1500,0,0,2,2,1
18000,3,2,0,3120,1200,0,0,2,2,1
0,2,3,1,0,0,0,0,2,1,1
0,2,3,0,0,0,0,0,2,2,2
90000,2,1,0,2000,500,0,0,2,2,1
34000,1,3,0,204,0,0,0,2,2,1
75000,1,2,0,884,100,0,0,2,2,1
28000,3,2,1,0,0,0,0,2,2,1
0,3,1,0,0,350,0,0,2,2,1
57000,2,1,0,4800,7000,0,0,2,2,1
85000,3,1,1,7600,5000,0,0,2,1,1
33000,3,3,2,0,0,0,0,2,2,1
32000,4,3,0,0,0,0,0,2,2,1
65000,2,1,0,884,1000,3119,0,2,2,1
0,3,1,0,1680,450,0,0,2,2,1
122000,1,2,0,2400,1500,0,0,2,2,1
0,1,3,0,3000,1500,0,0,2,2,1
100002,4,1,2,2300,1350,0,0,2,2,2
0,1,2,0,0,200,0,0,2,2,2
139000,5,1,2,7800,600,0,0,2,2,2
37000,2,3,1,2400,300,0,0,2,2,2
103000,5,1,3,4800,850,0,0,2,2,2
12000,2,2,1,0,0,0,0,2,2,2
20000,1,3,0,0,0,0,0,2,2,2
180000,3,1,1,1800,1100,0,0,2,2,2
79000,4,1,2,4800,800,2500,0,2,2,2
50000,1,2,0,204,0,0,0,2,2,1
46002,2,3,0,0,0,0,0,2,1,2
10000,4,3,2,0,0,0,0,2,2,2
10000,3,3,2,0,0,0,0,2,2,2
110000,2,1,0,700,7000,2600,0,2,2,2
44000,2,1,0,1800,200,0,0,2,2,1
81000,5,1,2,6960,1000,0,0,2,2,2
110000,2,1,0,8000,4500,0,0,2,2,1
45240,4,1,2,276,3600,0,0,2,2,1
44000,5,1,3,0,500,500,0,2,1,2
9502,2,3,0,1200,3000,0,0,1,2,1
32000,4,1,2,0,0,0,0,2,2,1
6000,1,2,0,0,0,0,0,1,2,1
22000,6,3,2,0,0,0,0,1,2,1
11000,3,3,2,0,0,0,0,2,2,1
45240,4,1,0,0,164,0,0,1,1,1
25040,2,1,0,0,0,0,0,2,1,1
54000,2,1,0,4200,12000,0,0,1,2,1
40000,5,2,4,750,973,0,0,2,2,1
0,1,3,0,0,90,0,0,2,2,2
20000,2,1,0,700,1000,0,0,2,2,1
0,3,1,0,0,200,0,0,2,2,2
0,2,1,0,1330,340,0,0,2,2,1
